stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, evevitada, url
009310,참엔지니어링,80600000000.0,-4.838333333333332,57621580.0,1130,-746,-166.01769911504425,-3.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009310
010100,한국프랜지공업,225200000000.0,4.523333333333333,30450420.0,2640,3688,39.696969696969695,3.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010100
005070,코스모신소재,176800000000.0,5.223333333333334,30086889.0,38050,3384,-91.10643889618922,51.43,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005070
004830,덕성,66200000000.0,2.375,15680000.0,15150,1106,-92.6996699669967,28.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004830
001720,신영증권,1335600000000.0,9.358333333333333,9386237.0,63200,146817,132.30537974683546,5.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001720
001200,유진증권,865200000000.0,7.403333333333332,96866418.0,3345,7291,117.96711509715993,13.07,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001200
003460,유화증권,471600000000.0,1.2316666666666667,56702415.0,2520,1129,-55.1984126984127,38.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003460
011700,한신기계공업,82300000000.0,3.4966666666666675,32446151.0,3760,978,-73.98936170212767,22.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011700
005420,코스모화학,123100000000.0,-16.318333333333335,27860157.0,13450,-7950,-159.1078066914498,21.59,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005420
000500,가온전선,263600000000.0,2.538333333333333,4160347.0,23200,17732,-23.56896551724138,9.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000500
010950,S-Oil,5682500000000.0,-5.551666666666666,112582792.0,83200,-30895,-137.13341346153845,-31.13,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010950
012450,한화에어로스페이스,2597700000000.0,4.443333333333334,50630000.0,48900,25135,-48.59918200408998,7.27,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=012450
011230,삼화전자공업,9700000000.0,-30.47,10457940.0,4100,-3116,-176.0,34.05,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011230
004020,현대제철,16345400000000.0,-0.8633333333333333,133445785.0,38900,-11659,-129.97172236503854,9.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004020
004770,써니전자,63800000000.0,6.956666666666667,34845011.0,3020,1404,-53.50993377483444,34.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004770
004560,현대비앤지스틸,428500000000.0,5.558333333333334,15078811.0,16250,17415,7.1692307692307695,5.31,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004560
006090,사조오양,184800000000.0,8.838333333333333,9422739.0,10100,19111,89.21782178217822,3.66,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006090
003530,한화투자증권,1251700000000.0,7.235,214547775.0,4785,4654,-2.7377220480668756,24.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003530
009470,삼화전기,49100000000.0,9.245,6613820.0,26400,7567,-71.33712121212122,15.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009470
001510,SK증권,575100000000.0,3.3433333333333337,472590171.0,893,449,-49.72004479283314,52.71,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001510
010770,평화홀딩스,114800000000.0,-9.486666666666666,14625466.0,3580,-8210,-329.3296089385475,11.59,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010770
007110,일신석재,52200000000.0,1.335,77456610.0,1835,99,-94.60490463215258,50.21,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007110
016380,KG동부제철,972100000000.0,-45.254999999999995,100008897.0,10300,-48499,-570.8640776699029,11.33,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=016380
010780,아이에스동서,1177400000000.0,11.328333333333333,30892606.0,53300,47602,-10.690431519699812,10.32,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010780
002360,SH에너지화학,89800000000.0,-4.223333333333334,111133730.0,1205,-376,-131.2033195020747,-19.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002360
003830,대한화섬,607200000000.0,4.401666666666666,1328000.0,127000,221893,74.71889763779528,37.33,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003830
007810,코리아써키트,343000000000.0,0.05999999999999991,23620751.0,32500,96,-99.70461538461538,17.18,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007810
004170,신세계,3442400000000.0,4.498333333333334,9845181.0,256500,173413,-32.39259259259259,9.48,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004170
010060,OCI,2341000000000.0,-13.168333333333331,23849371.0,104500,-142511,-236.37416267942584,67.18,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010060
000520,삼일제약,63600000000.0,-1.1533333333333333,13537283.0,8430,-597,-107.08185053380784,17.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000520
006490,인스코비,36000000000.0,-28.745,109848100.0,2635,-1039,-139.43074003795067,392.96,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006490
003120,일성신약,347500000000.0,1.2866666666666666,2660000.0,81900,18532,-77.37240537240537,155.77,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003120
000720,현대건설,6631800000000.0,4.0183333333333335,111355765.0,42600,26385,-38.063380281690144,2.56,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000720
002710,TCC스틸,117200000000.0,2.355,23500000.0,9570,1295,-86.46812957157785,45.53,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002710
003060,에이프로젠제약,505400000000.0,-0.08000000000000003,398575767.0,755,-11,-101.4569536423841,-146.64,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003060
007700,F&F 홀딩스,551300000000.0,21.945000000000004,39114367.0,26750,34102,27.48411214953271,5.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007700
008700,아남전자,59200000000.0,1.0916666666666661,77124820.0,2095,92,-95.60859188544153,17.66,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008700
010620,현대미포조선,2326600000000.0,0.9783333333333334,39942149.0,79900,6283,-92.13642052565707,30.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010620
006360,GS건설,4141200000000.0,10.659999999999998,85581490.0,41850,56872,35.89486260454002,5.57,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006360
006110,삼아알미늄,110400000000.0,3.6733333333333333,11000000.0,27850,4065,-85.40394973070018,22.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006110
006200,한국전자홀딩스,101500000000.0,-6.400000000000001,46803136.0,1860,-1530,-182.25806451612902,8.77,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006200
006400,삼성SDI,14704300000000.0,6.228333333333333,68764530.0,539000,146840,-72.7569573283859,17.14,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006400
009150,삼성전기,6718900000000.0,12.481666666666664,74693696.0,164500,123788,-24.748936170212765,5.27,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009150
005960,동부건설,459500000000.0,13.848333333333334,22872976.0,13500,30673,127.20740740740742,6.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005960
009070,케이씨티시,203500000000.0,5.166666666666667,30000000.0,5380,3864,-28.178438661710036,6.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009070
003070,코오롱글로벌,473700000000.0,12.193333333333333,25210438.0,20100,25260,25.671641791044774,5.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003070
005180,빙그레,589500000000.0,6.52,9851241.0,53200,43016,-19.142857142857142,4.23,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005180
005250,녹십자홀딩스,919300000000.0,10.373333333333333,47028210.0,23250,22357,-3.840860215053763,13.85,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005250
000480,조선내화,617200000000.0,5.6866666666666665,4000000.0,78700,96742,22.925031766200764,6.8,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000480
004310,현대약품,86600000000.0,-0.7199999999999999,32000000.0,4790,-215,-104.48851774530272,66.97,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004310
003920,남양유업,860700000000.0,-1.8983333333333334,720000.0,397500,-250198,-162.94289308176099,-10.97,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003920
008350,남선알미늄,189500000000.0,6.59,110179090.0,2345,1250,-46.695095948827294,70.2,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008350
003350,한국화장품제조,44300000000.0,-4.233333333333334,4532000.0,28200,-4562,-116.17730496453899,221.72,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003350
001880,DL건설,801900000000.0,22.651666666666667,22053284.0,26400,90811,243.98106060606062,0.55,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001880
011760,현대코퍼레이션,313100000000.0,8.795,13228966.0,16400,22950,39.9390243902439,14.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=011760
006260,LS,3267300000000.0,4.5249999999999995,32200000.0,47800,50623,5.905857740585773,6.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006260
001740,SK네트웍스,2058200000000.0,-1.0833333333333333,248187647.0,4440,-991,-122.31981981981983,5.27,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001740
002100,경농,192700000000.0,4.6816666666666675,19522575.0,12550,5095,-59.40239043824701,14.5,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002100
004870,티웨이홀딩스,76300000000.0,-38.595,109472167.0,706,-2966,-520.1133144475921,-4.94,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004870
007590,동방아그로,141200000000.0,4.798333333333334,13617577.0,6860,5486,-20.02915451895044,3.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007590
004430,송원산업,458700000000.0,7.4366666666666665,24000000.0,20650,15671,-24.11138014527845,6.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004430
002780,진흥기업,118800000000.0,18.42833333333333,145471745.0,2150,1659,-22.837209302325583,18.9,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002780
004090,한국석유공업,144500000000.0,1.03,12694120.0,21550,1293,-94.0,15.76,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004090
000650,천일고속,37900000000.0,-7.241666666666667,1429220.0,61600,-21172,-134.37012987012986,-13.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000650
000430,대원강업,464200000000.0,1.0783333333333334,62000000.0,3055,890,-70.86743044189852,6.34,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000430
001080,만호제강,233100000000.0,0.445,4150000.0,22400,2756,-87.69642857142857,9.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001080
004700,조광피혁,314900000000.0,6.2,6649138.0,50400,32374,-35.76587301587302,15.34,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004700
004360,세방,850500000000.0,3.1333333333333333,19308690.0,11100,15217,37.09009009009009,4.63,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004360
008970,동양철관,87500000000.0,3.2916666666666665,118885290.0,1160,267,-76.98275862068965,11.5,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008970
002880,대유에이텍,114100000000.0,-2.3,115094114.0,1165,-251,-121.5450643776824,4.69,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002880
001260,남광토건,66300000000.0,16.133333333333333,9829014.0,11300,11998,6.176991150442477,4.46,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001260
005680,삼영전자공업,490900000000.0,2.2899999999999996,20000000.0,10200,6197,-39.245098039215684,-3.53,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005680
005800,신영와코루,317200000000.0,1.0016666666666667,900000.0,117000,38923,-66.73247863247863,13.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005800
002630,오리엔트바이오,49600000000.0,-27.156666666666666,118583005.0,1035,-1252,-220.96618357487924,17.01,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002630
001550,조비,51200000000.0,3.055,5192239.0,20750,3321,-83.99518072289158,23.77,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001550
005430,한국공항,272500000000.0,-5.291666666666667,3166355.0,44800,-50210,-212.07589285714286,-2.77,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005430
004910,조광페인트,202400000000.0,0.3816666666666666,12800000.0,7600,665,-91.25,139.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004910
004690,삼천리,1287000000000.0,2.6666666666666665,4055025.0,100500,93314,-7.150248756218905,4.23,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004690
003080,성보화학,136700000000.0,0.0,20020000.0,3715,0,-100.0,-105.97,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003080
002600,조흥,133200000000.0,6.0,600000.0,189000,146858,-22.297354497354497,9.11,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002600
001570,금양,79200000000.0,-2.6566666666666667,49710590.0,4510,-467,-110.35476718403547,28.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001570
003960,사조대림,357600000000.0,15.96,9164467.0,28200,68662,143.4822695035461,6.8,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003960
002070,비비안,90300000000.0,-28.590000000000003,29793990.0,2545,-9554,-475.40275049115917,20.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002070
003570,SNT중공업,652900000000.0,5.63,33252697.0,8320,12188,46.49038461538461,-0.53,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003570
004960,한신공영,611900000000.0,21.43166666666667,11570702.0,16100,124960,676.1490683229813,2.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004960
004370,농심,2033900000000.0,5.746666666666667,6082642.0,312500,211859,-32.20512,5.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004370
003720,삼영화학공업,44100000000.0,-3.5716666666666668,34000000.0,3255,-511,-115.6989247311828,16.99,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003720
004980,성신양회,406900000000.0,3.4716666666666662,24516073.0,12450,6353,-48.971887550200805,10.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004980
004970,신라교역,517900000000.0,2.7716666666666665,16000000.0,12250,9891,-19.257142857142856,26.66,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004970
002870,신풍제지,100800000000.0,33.13666666666666,34958700.0,1920,10534,448.6458333333333,-2.49,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002870
001630,종근당홀딩스,540200000000.0,12.229999999999999,5009861.0,68400,145395,112.5657894736842,3.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001630
005740,크라운해태홀딩스,282100000000.0,1.9750000000000003,14847347.0,8900,4137,-53.516853932584276,4.13,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005740
002390,한독,381300000000.0,7.778333333333333,13763533.0,20250,23758,17.323456790123455,9.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002390
001380,SG글로벌,126400000000.0,-0.2666666666666668,44964143.0,1725,-83,-104.81159420289856,11.94,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001380
006120,SK디스커버리,1947000000000.0,12.121666666666668,19037855.0,40750,136679,235.40858895705523,6.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006120
007540,샘표,179200000000.0,9.303333333333333,2875800.0,41400,63916,54.386473429951685,0.86,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007540
003280,흥아해운,-26300000000.0,-1144.2283333333335,240424899.0,3250,13800,324.61538461538464,121.74,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003280
001250,GS글로벌,286000000000.0,-13.078333333333333,82533764.0,2335,-4997,-314.00428265524624,9.11,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001250
002990,금호건설,390300000000.0,4.49,36633924.0,10050,5274,-47.52238805970149,5.17,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002990
001470,삼부토건,192100000000.0,-7.065,150356269.0,2095,-995,-147.49403341288783,-59.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001470
001820,삼화콘덴서공업,173700000000.0,24.80666666666667,10395000.0,55900,45702,-18.243291592128802,13.07,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001820
001020,페이퍼코리아,28000000000.0,-59.96666666666666,40900159.0,1920,-4526,-335.7291666666667,9.69,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001020
001520,동양,787500000000.0,-1.4116666666666664,238684063.0,1385,-514,-137.1119133574007,637.09,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001520
000880,한화,4509700000000.0,4.88,74958735.0,29500,32370,9.728813559322035,4.19,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000880
001060,JW중외제약,207500000000.0,-6.416666666666667,22178081.0,22600,-6619,-129.28761061946904,33.09,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001060
000670,영풍,3321200000000.0,5.096666666666667,1842040.0,652000,1013153,55.39156441717792,4.45,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000670
001340,백광산업,177200000000.0,5.89,44918407.0,4410,2562,-41.904761904761905,9.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001340
000180,성창기업지주,532700000000.0,-0.5000000000000001,69751600.0,2235,-421,-118.83668903803132,12.14,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000180
005110,한창,36300000000.0,-32.705,66790269.0,790,-1960,-348.1012658227848,-46.87,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005110
004450,삼화왕관,144200000000.0,1.03,2154379.0,43800,7601,-82.64611872146119,7.97,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004450
000040,KR모터스,36300000000.0,-60.80166666666667,96137368.0,757,-2531,-434.34610303830914,19.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000040
002240,고려제강,1357000000000.0,0.3383333333333333,23000000.0,20900,2201,-89.4688995215311,6.56,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002240
004100,태양금속공업,98700000000.0,-15.981666666666667,36700000.0,1310,-4739,-461.7557251908397,18.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004100
002820,SUN&L,206600000000.0,-7.949999999999999,12607989.0,4795,-14363,-399.541188738269,14.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002820
004840,DRB동일,352800000000.0,1.4816666666666667,19930000.0,4995,2892,-42.1021021021021,3.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004840
002350,넥센타이어,1543100000000.0,3.356666666666667,97667877.0,6300,5847,-7.19047619047619,7.01,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002350
004060,SG세계물산,196200000000.0,-0.4050000000000002,202424960.0,652,-43,-106.59509202453987,-6.88,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004060
004000,롯데정밀화학,1649700000000.0,13.021666666666667,25800000.0,79200,91800,15.909090909090908,7.74,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004000
000020,동화약품,331300000000.0,7.046666666666666,27931470.0,12450,9215,-25.983935742971887,7.21,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000020
000210,DL,2593100000000.0,11.895000000000001,20955884.0,59400,162282,173.2020202020202,8.14,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000210
001120,LX인터내셔널,1338200000000.0,11.671666666666665,38760000.0,28850,44429,54.0,5.39,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001120
002720,국제약품,70500000000.0,-0.23999999999999977,19276090.0,5110,-97,-101.89823874755382,13.69,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002720
003240,태광산업,3306100000000.0,4.308333333333334,1113400.0,1017000,1410480,38.690265486725664,0.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003240
005030,부산주공,26600000000.0,-47.116666666666674,65973604.0,489,-2094,-528.2208588957055,28.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005030
006390,한일현대시멘트,255900000000.0,18.328333333333333,17774535.0,28550,29093,1.901926444833625,8.27,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006390
000590,CS홀딩스,242500000000.0,3.641666666666667,1154482.0,69800,84337,20.826647564469912,-2.92,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000590
005390,신성통상,265000000000.0,6.044999999999999,143708390.0,3480,1229,-64.683908045977,6.15,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005390
000990,DB하이텍,794600000000.0,20.185000000000002,44398588.0,70000,39829,-43.10142857142857,8.76,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000990
006570,대림통상,76200000000.0,-11.66666666666667,15225000.0,3745,-6438,-271.9092122830441,-51.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006570
000220,유유제약,114400000000.0,3.231666666666667,17232351.0,7750,2365,-69.48387096774194,15.91,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000220
000860,강남제비스코,546200000000.0,4.388333333333333,6500000.0,24350,40657,66.96919917864477,5.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000860
003540,대신증권,2048300000000.0,6.495,50773400.0,16300,28889,77.23312883435582,24.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003540
005940,NH투자증권,5797700000000.0,9.418333333333335,297033887.0,11650,20268,73.97424892703862,19.57,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005940
006800,미래에셋증권,9268900000000.0,7.961666666666666,615316408.0,8750,13223,51.12,19.64,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006800
002700,신일전자,75300000000.0,10.791666666666666,71047521.0,2100,1261,-39.95238095238095,17.69,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002700
001360,삼성제약,121900000000.0,-13.698333333333332,67162079.0,4160,-2741,-165.88942307692307,-47.65,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001360
000810,삼성화재해상보험,16261000000000.0,5.563333333333333,47374837.0,190000,210536,10.808421052631578,5.44,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000810
003230,삼양식품,342500000000.0,21.136666666666667,7533015.0,87000,105955,21.78735632183908,5.65,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003230
000370,한화손해보험,1679900000000.0,0.98,116738915.0,4245,1555,-63.368669022379265,4.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000370
008260,NI스틸,121400000000.0,8.858333333333334,28600117.0,4340,4146,-4.470046082949309,7.25,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=008260
000230,일동홀딩스,122700000000.0,-12.70833333333333,11540400.0,13200,-14897,-212.8560606060606,9.8,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000230
000490,대동,315600000000.0,4.403333333333333,23728210.0,11500,6457,-43.85217391304348,9.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000490
001800,오리온홀딩스,1966400000000.0,3.34,62645422.0,14200,11559,-18.598591549295776,1.37,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001800
004540,깨끗한나라,216800000000.0,4.535000000000001,37240693.0,4105,2911,-29.086479902557855,4.51,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004540
001420,태원물산,31600000000.0,0.6999999999999998,7600000.0,4980,321,-93.55421686746988,-663.94,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001420
002020,코오롱,720900000000.0,9.905,12626426.0,29000,62351,115.00344827586207,4.75,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002020
005930,삼성전자,296237700000000.0,11.735,5969782550.0,71900,64203,-10.705146036161334,4.4,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005930
000300,대유플러스,96200000000.0,-1.4600000000000002,120998774.0,1275,-128,-110.0392156862745,9.11,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000300
001460,BYC,452700000000.0,4.636666666666667,624615.0,451000,370507,-17.847671840354767,9.94,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001460
003620,쌍용자동차,-88100000000.0,-182.27,149840002.0,2770,11816,326.57039711191334,-2.6,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003620
003410,쌍용씨앤이,1689700000000.0,7.541666666666665,503859595.0,7570,2788,-63.170409511228534,10.95,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003410
005610,SPC삼립,303000000000.0,2.486666666666667,8629009.0,80900,9627,-88.10012360939432,8.77,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005610
000540,흥국화재,723800000000.0,4.698333333333333,64242645.0,3680,5836,58.58695652173913,12.09,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000540
010050,우리종금,528900000000.0,14.083333333333334,874203406.0,857,939,9.56826137689615,10.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010050
007570,일양약품,207200000000.0,3.9933333333333336,19085664.0,24600,4780,-80.5691056910569,11.59,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007570
