stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, url, evevitda
357780,솔브레인,495200000000.0,0.0,7778566.0,229500,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=357780,13.18
164060,이루다,30800000000.0,21.308333333333334,17453814.0,6250,4146,-33.664,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=164060,23.86
332570,와이팜,96900000000.0,0.0,37141356.0,8430,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=332570,-96.08
101360,이엔드디,61200000000.0,28.165000000000003,10320383.0,23750,18414,-22.46736842105263,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101360,11.53
353070,에이치엠씨제4호스팩,8300000000.0,0.0,4310000.0,2095,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=353070,-370.35
347890,엠투아이,59500000000.0,18.00833333333333,16798204.0,9250,7033,-23.967567567567567,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=347890,11.39
298540,더네이쳐홀딩스,164700000000.0,34.199999999999996,14544656.0,36400,42698,17.302197802197803,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=298540,8.01
225220,제놀루션,61300000000.0,49.23,9567180.0,12750,34778,172.76862745098038,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=225220,1.45
304100,솔트룩스,58200000000.0,1.5333333333333334,10201330.0,14000,964,-93.11428571428571,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=304100,78.44
343510,하나금융16호스팩,7400000000.0,-0.71,4010000.0,2135,-144,-106.7447306791569,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=343510,-279.94
277880,티에스아이,37100000000.0,-29.28,18534230.0,12000,-6462,-153.85,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=277880,-1082.64
262260,에이프로,58400000000.0,0.0,14131884.0,18500,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=262260,135.79
351340,IBKS제13호스팩,9900000000.0,0.0,5170000.0,2135,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=351340,-218.46
950200,소마젠,37200000000.0,-87.99333333333334,19133553.0,6970,-18862,-370.61692969870876,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=950200,-17.36
290520,신도기연,63500000000.0,10.593333333333332,8061280.0,14100,9200,-34.751773049645394,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=290520,-54.63
330350,위더스제약,76900000000.0,8.356666666666667,13188622.0,10050,5372,-46.547263681592035,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=330350,46.93
169330,엠브레인,25700000000.0,21.146666666666665,17936918.0,5050,3341,-33.84158415841584,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=169330,9.53
229000,젠큐릭스,53400000000.0,0.0,6558421.0,13350,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=229000,-9.8
297890,HB솔루션,45400000000.0,17.423333333333332,16713053.0,18900,5218,-72.39153439153439,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=297890,-237.77
351320,에스에이티이엔지,14000000000.0,13.595,20345886.0,4730,1031,-78.2029598308668,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=351320,35.53
298060,에스씨엠생명과학,63100000000.0,115.27666666666664,12021854.0,15300,66710,336.01307189542484,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=298060,-10.45
353190,휴럼,7000000000.0,41.13,38380420.0,1530,827,-45.947712418300654,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=353190,7.54
353810,이지바이오,34000000000.0,0.0,34191720.0,4960,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=353810,10.95
223250,드림씨아이에스,36500000000.0,0.0,5659054.0,11250,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=223250,5.8
349720,이베스트스팩5호,7200000000.0,0.0,3620000.0,2115,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=349720,-228.19
347140,케이프이에스제4호,5400000000.0,0.0,3009000.0,2120,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=347140,-213.68
198080,엔피디,82900000000.0,14.685000000000002,21535185.0,2880,6233,116.4236111111111,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=198080,4.41
237820,플레이디,70400000000.0,10.46,12827140.0,7400,6329,-14.472972972972972,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=237820,15.01
340350,SK6호스팩,11300000000.0,0.3,5710000.0,2070,65,-96.85990338164251,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=340350,-289.12
092190,서울바이오시스,175600000000.0,4.958333333333334,38223653.0,10700,2511,-76.53271028037383,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092190,6.85
204270,제이앤티씨,388700000000.0,22.91,57848466.0,6610,16972,156.7624810892587,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=204270,2.65
274090,켄코아에어로스페이스,37200000000.0,-42.126666666666665,11930476.0,13300,-14482,-208.88721804511277,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=274090,-47.04
294140,레몬,60200000000.0,-0.8833333333333323,37000000.0,5230,-158,-103.02103250478012,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=294140,9.39
294630,서남,12100000000.0,-50.59833333333333,21389160.0,3040,-3156,-203.8157894736842,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=294630,-14.86
344050,신영스팩6호,8500000000.0,-2.0,4305000.0,2105,-435,-120.66508313539192,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=344050,-53.57
065370,위세아이텍,24800000000.0,21.74833333333333,6575874.0,13700,9043,-33.99270072992701,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=065370,20.28
342550,케이비제20호스팩,12400000000.0,0.3833333333333333,6501000.0,2095,81,-96.13365155131265,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=342550,-293.13
341160,하나금융15호스팩,9200000000.0,0.9,4710000.0,2135,194,-90.91334894613583,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=341160,-419.61
340440,세림B&G,11100000000.0,20.551666666666666,27388364.0,2395,918,-61.67014613778705,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=340440,0
311690,CJ 바이오사이언스,34500000000.0,-24.735,5873672.0,39800,-16018,-140.2462311557789,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=311690,-30.86
062970,피피아이,17600000000.0,-3.705,9308185.0,3960,-772,-119.4949494949495,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=062970,-8.71
327260,RF머트리얼즈,29200000000.0,0.0,8047697.0,12450,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=327260,313.85
339950,아이비김영,27600000000.0,-2.51,44946655.0,2815,-170,-106.03907637655416,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=339950,10.32
340120,하이제5호스팩,9300000000.0,0.65,5020000.0,2355,133,-94.35244161358811,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=340120,-348.55
288330,브릿지바이오,59200000000.0,12.63,19717425.0,12200,4181,-65.72950819672131,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=288330,-9.52
340360,다보링크,11500000000.0,45.12,42765160.0,1710,1338,-21.75438596491228,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=340360,0
336570,대신밸런스제8호스팩,10700000000.0,0.39,5610000.0,2675,82,-96.93457943925233,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=336570,-327.46
235980,메드팩토,55700000000.0,189.70166666666668,20874752.0,37300,55808,49.61930294906166,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=235980,-27.84
226330,신테카바이오,41500000000.0,-148.15333333333334,13500016.0,14600,-50213,-443.9246575342466,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=226330,-26.0
322510,제이엘케이,30700000000.0,-22.81,15174489.0,6320,-5088,-180.50632911392407,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=322510,-13.42
124560,태웅로직스,59100000000.0,24.666666666666668,19536792.0,8560,8227,-3.890186915887851,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=124560,9.92
335870,IBKS제12호스팩,6000000000.0,-0.52,3120000.0,2130,-110,-105.1643192488263,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=335870,-79.12
302550,리메드,24800000000.0,0.0,6127616.0,22350,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=302550,55.27
337450,SK5호스팩,8300000000.0,-0.04,4310000.0,2065,-8,-100.38740920096852,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=337450,-656.64
335890,비올,19700000000.0,6.173333333333333,57223739.0,2395,234,-90.22964509394572,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=335890,31.78
290510,코리아센터,227000000000.0,5.701666666666667,76200637.0,6200,1873,-69.79032258064515,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=290510,16.68
336060,유안타제5호스팩,11500000000.0,0.77,5930000.0,3050,165,-94.59016393442623,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=336060,-654.55
278650,노터스,53600000000.0,16.39,7651868.0,29350,12658,-56.87223168654174,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=278650,19.93
321550,티움바이오,82500000000.0,0.0,23917226.0,17100,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=321550,-27.81
297090,씨에스베어링,51500000000.0,11.82,9580400.0,18300,7005,-61.721311475409834,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=297090,16.65
103840,우양,37600000000.0,13.538333333333334,14258000.0,5420,3936,-27.380073800738007,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=103840,10.63
190650,코리아에셋투자증권,81000000000.0,13.275,6388000.0,13450,18559,37.985130111524164,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=190650,2.27
306040,에스제이그룹,82500000000.0,24.743333333333336,9865828.0,24100,22812,-5.344398340248962,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=306040,9.95
216080,제테마,41600000000.0,371.51500000000004,17765959.0,20700,95912,363.34299516908214,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=216080,-146.08
214260,라파스,44200000000.0,-7.7316666666666665,8598416.0,32700,-4382,-113.4006116207951,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=214260,-142.79
084850,아이티엠반도체,258100000000.0,6.805,22660798.0,36200,8545,-76.39502762430939,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=084850,25.16
333430,일승,16700000000.0,24.6,30726747.0,2860,1474,-48.46153846153846,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=333430,17.24
279600,미디어젠,17400000000.0,-2.716666666666667,4684781.0,12850,-1112,-108.65369649805447,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=279600,149.79
332710,하나금융14호스팩,8300000000.0,0.38,4410000.0,2125,79,-96.28235294117647,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=332710,-285.09
333050,신한제6호스팩,9100000000.0,0.18,5010000.0,2065,36,-98.25665859564164,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=333050,-227.63
322180,티라유텍,26000000000.0,7.166666666666667,5466250.0,13300,3758,-71.74436090225565,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=322180,218.82
331520,교보9호스팩,7200000000.0,-0.54,3880000.0,2110,-110,-105.2132701421801,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=331520,-130.43
317530,캐리소프트,13500000000.0,-24.856666666666666,6951196.0,9110,-5322,-158.41931942919868,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317530,-55.53
272110,케이엔제이,21900000000.0,3.2149999999999985,7925395.0,14050,979,-93.0320284697509,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=272110,30.19
317870,엔바이오니아,20000000000.0,-0.0016666666666666312,7683055.0,13150,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317870,914.06
318010,팜스빌,55700000000.0,9.35,7929338.0,14400,7241,-49.71527777777778,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=318010,19.09
300120,라온피플,57400000000.0,0.0,10554156.0,13550,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=300120,-22.24
158430,아톤,47900000000.0,-11.83,4353577.0,34400,-14350,-141.71511627906978,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=158430,32.87
234690,녹십자웰빙,83100000000.0,7.838333333333334,17752276.0,9480,4045,-57.33122362869199,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=234690,36.29
332290,대신밸런스제7호스팩,10300000000.0,-0.21,31686323.0,1940,-8,-100.41237113402062,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=332290,-291.28
331380,포커스에이치엔에스,5600000000.0,21.603333333333335,18058582.0,2900,739,-74.51724137931033,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=331380,0
330990,케이비제19호스팩,8200000000.0,-0.13333333333333333,4301000.0,2045,-28,-101.36919315403424,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=330990,-159.81
244460,올리패스,43400000000.0,169.18333333333337,26163573.0,7840,30942,294.6683673469388,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=244460,-8.59
317120,라닉스,17200000000.0,-4.320000000000001,9658500.0,8270,-848,-110.25392986698913,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317120,-62.94
320000,윈텍,20400000000.0,3.2600000000000002,18499148.0,2975,396,-86.6890756302521,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=320000,85.69
256150,한독크린텍,41300000000.0,23.145,8393000.0,10800,12557,16.26851851851852,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=256150,7.39
329560,상상인이안제2호스팩,7100000000.0,0.4,3850000.0,2035,81,-96.01965601965603,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=329560,-251.86
311390,네오크레마,39700000000.0,3.58,7981590.0,29250,1963,-93.28888888888889,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=311390,85.04
195500,마니커에프앤지,41200000000.0,10.648333333333333,15928000.0,4455,3037,-31.829405162738496,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=195500,12.97
328380,미래에셋대우스팩3호,12600000000.0,0.33,6482000.0,2050,71,-96.53658536585365,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=328380,-272.04
286750,나노브릭,14100000000.0,9.036666666666667,20464549.0,2910,686,-76.42611683848797,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=286750,55.76
317830,에스피시스템스,30700000000.0,2.38,8145700.0,8810,989,-88.77412031782066,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317830,57.79
228670,레이,65300000000.0,19.898333333333333,13306534.0,24150,10766,-55.42028985507247,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=228670,34.0
186230,그린플러스,33300000000.0,-0.8966666666666671,10820188.0,14600,-304,-102.08219178082192,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=186230,22.01
282880,코윈테크,99400000000.0,2.51,9475048.0,29500,2903,-90.1593220338983,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=282880,177.83
317330,덕산테코피아,157200000000.0,0.0,18377428.0,28400,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317330,22.53
317770,슈프리마아이디,39900000000.0,5.955000000000001,3054020.0,16350,8578,-47.535168195718654,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317770,37.28
318000,한국바이오젠,28200000000.0,6.6549999999999985,8229825.0,8200,2514,-69.34146341463415,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=318000,14.06
148150,세경하이테크,130700000000.0,12.525,11784281.0,24150,15316,-36.57971014492753,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=148150,13.86
313760,윌링스,36200000000.0,7.738333333333333,5021000.0,22200,6151,-72.2927927927928,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=313760,195.22
317850,대모,43300000000.0,2.0100000000000002,8324420.0,4845,1153,-76.20227038183694,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=317850,28.81
241840,에이스토리,30700000000.0,-8.870000000000001,9531760.0,30400,-3150,-110.36184210526316,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=241840,-455.41
300080,플리토,19700000000.0,-47.32,5213741.0,46100,-19713,-142.76138828633404,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=300080,-49.06
234340,세틀뱅크,115400000000.0,0.0,9453000.0,26800,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=234340,8.59
289010,아이스크림에듀,73300000000.0,7.455000000000001,12864037.0,6310,4683,-25.78446909667195,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=289010,16.01
251970,펌텍코리아,177600000000.0,16.913333333333334,12400000.0,17850,26708,49.62464985994398,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=251970,4.11
312610,에이에프더블류,73600000000.0,13.515,20256888.0,5850,5414,-7.452991452991453,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=312610,28.91
323280,신영스팩5호,6900000000.0,-0.17,3505000.0,2120,-37,-101.74528301886792,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=323280,-253.93
323230,엠에프엠코리아,25300000000.0,-8.595,30271660.0,1365,-792,-158.02197802197801,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=323230,-34.31
293780,압타바이오,72000000000.0,-11.906666666666666,22298866.0,24900,-4239,-117.02409638554217,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=293780,-88.02
308100,까스텔바작,81500000000.0,7.323333333333333,6596700.0,9480,9975,5.2215189873417724,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=308100,5.31
305090,마이크로디지탈,7600000000.0,-62.81,7261600.0,14100,-7248,-151.40425531914894,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=305090,-11.48
322780,코퍼스코리아,38100000000.0,7.1450000000000005,35755674.0,2940,839,-71.4625850340136,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=322780,9.03
