N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
871,엠벤처투자,"1,395",25,-1.76%,500,"419,861","1,405","1,415","1,375","1,395","1,400",583,"230,045","104,355","92,381","78,536",5.24,"1,096",38,487,170,-99,-75.04,-99,-139,0,-204.85,-10.04,-28.45,-19.93,2.61,0.2
872,THE E&M,631,16,-2.47%,100,"385,500",647,647,631,631,632,245,"750,901","54,067","11,553","173,450",0.70,"1,094",608,"1,213",378,0,35.80,-236,-205,0,-99.78,-3.08,-30.03,-21.56,1.25,409.2
873,한일네트웍스,"9,150",630,-6.44%,500,"868,748","9,600","9,670","8,910","9,140","9,150","8,171","1,517,445","9,226","6,489","11,954",2.40,"1,094","1,174","1,359",593,100,-3.45,76,728,240,14.73,12.57,10.56,5.83,1.31,"1,096.4"
874,현대사료,"17,750",450,+2.60%,500,"316,646","17,450","18,400","17,350","17,750","17,800","5,689","158,118","17,397","14,964","6,150",0.30,"1,092","1,075",982,392,-5,-9.05,1,142,100,-107.80,125.00,0.22,0.13,1.88,"1,817.5"
875,모아텍,"7,610",200,-2.56%,500,"30,192","7,700","7,860","7,580","7,610","7,670",231,"41,000","4,354","3,121","14,331",51.30,"1,091",270,790,57,-18,-1.96,-14,-91,N/A,36.15,-83.63,-2.03,-1.79,0.98,"1,188.2"
876,아진산업,"2,810",40,-1.40%,500,"170,535","2,850","2,865","2,800","2,810","2,815",480,"212,904","31,577","22,672","38,807",2.55,"1,090","4,407","6,278","4,265",146,-0.02,-13,42,N/A,-47.44,66.90,-0.66,-0.21,0.51,939.2
877,자연과환경,"1,340",25,-1.83%,500,"4,448,296","1,350","1,385","1,305","1,340","1,345","6,007","37,283,288","231,014","262,678","81,294",2.52,"1,089",291,726,340,-55,-8.08,-64,-111,0,-781.42,-12.07,-15.11,-8.81,1.87,77.7
878,엔에스,"9,460",90,+0.96%,500,"29,900","9,350","9,470","9,330","9,460","9,470",281,"34,047","3,050","2,647","11,513",0.43,"1,089",666,956,549,68,2.41,38,607,0,22.64,15.58,10.41,3.74,2.15,657.5
879,케이엔제이,"13,700",350,-2.49%,500,"77,255","14,050","14,050","13,250","13,650","13,700","1,040","47,339","14,377","8,729","7,925",0.31,"1,086",426,727,508,26,-24.36,-50,713,0,-32.25,19.21,-20.41,-7.58,2.73,614.8
880,디알젬,"9,570",20,-0.21%,500,"11,456","9,590","9,690","9,450","9,530","9,570",109,"10,867","3,571","1,399","11,326",15.20,"1,084","1,066",726,201,230,77.41,200,911,200,402.76,10.50,47.00,29.46,1.82,844.4
881,원익큐브,"3,060",60,-1.92%,500,"320,716","3,120","3,130","3,030","3,060","3,065",985,"1,295,641","46,734","14,256","35,400",1.92,"1,083","1,954","1,269",430,34,-4.15,31,299,N/A,285.48,10.23,3.75,2.28,1.17,374.1
882,에스텍파마,"9,100",10,-0.11%,500,"11,300","9,050","9,180","9,050","9,100","9,110",103,"8,017","3,530","1,892","11,898",1.64,"1,083",613,"1,231",118,80,31.91,110,754,100,111.36,12.07,10.24,9.15,0.91,"1,831.1"
883,대봉엘에스,"9,750",260,+2.74%,500,"2,516,812","9,500","11,050","9,300","9,750","9,780","25,644","41,060","24,442","11,109","11,087",1.72,"1,081",763,"1,498",213,81,9.66,74,498,50,10.47,19.58,6.31,5.87,0.99,"1,784.8"
884,제넨바이오,"2,575",110,-4.10%,500,"276,837","2,670","2,730","2,540","2,570","2,575",719,"303,354","26,058","3,668","41,839",1.41,"1,077",118,982,501,-119,-0.15,-220,-623,0,5.97,-4.13,-58.12,-23.36,1.01,337.0
885,바이오스마트,"5,360",130,-2.37%,500,"165,123","5,480","5,480","5,330","5,360","5,380",890,"193,141","21,757","10,183","20,088",2.84,"1,077","1,664","1,682",785,-12,4.69,-115,-271,N/A,-137.96,-19.78,-8.64,-6.54,1.01,883.8
886,코콤,"6,140",0,0.00%,500,"8,685","6,080","6,150","6,080","6,130","6,140",53,"17,513","2,972","3,379","17,530",1.42,"1,076","1,189","1,513",288,109,-11.18,73,331,155,-18.53,18.55,6.06,4.87,0.83,"1,332.1"
887,압타머사이언스,"12,700",150,-1.17%,500,"14,169","12,950","12,950","12,600","12,700","12,800",180,"17,711","9,762","3,886","8,466",1.79,"1,075",2,369,17,-39,-43.94,-38,-403,0,-19.18,-31.51,-18.25,-16.99,3.49,669.7
888,라이트론,"4,120",0,0.00%,500,"55,868","4,135","4,190","4,040","4,120","4,150",230,"46,112","5,078","12,699","26,062",0.62,"1,074",196,669,155,-189,-82.58,-196,-257,0,-173.49,-16.03,-43.40,-26.78,1.72,383.3
889,씨앤지하이테크,"12,750",0,0.00%,500,"3,697","12,800","12,800","12,550","12,650","12,750",47,"8,501","11,946","4,511","8,405",0.38,"1,072","1,192",847,119,119,-7.50,98,520,347,-17.59,24.52,13.91,11.74,1.41,"1,650.9"
890,대성창투,"2,675",15,+0.56%,500,"113,678","2,700","2,700","2,620","2,675","2,680",302,"135,559","15,794","30,078","40,000",3.17,"1,070",113,519,6,14,63.75,13,43,N/A,421.86,62.21,2.62,2.58,1.95,156.5
891,에이프로젠 H&G,598,6,-0.99%,500,"134,393",607,607,593,598,599,80,"130,379","74,574","9,137","178,695",0.89,"1,069",103,"2,369",54,-20,-52.89,111,8,N/A,-161.93,74.75,5.01,4.86,0.48,148.5
892,유니크,"5,530",0,0.00%,500,"29,519","5,490","5,550","5,460","5,490","5,530",162,"26,319","7,432","4,930","19,321",2.16,"1,068","2,156","2,180","1,180",-13,-4.15,-39,218,N/A,-140.33,25.37,-3.92,-1.83,1.01,928.0
893,메디아나,"6,650",220,-3.20%,500,"547,833","6,890","6,950","6,650","6,650","6,670","3,698","793,926","21,513","11,641","16,000",1.32,"1,064",675,768,85,157,39.50,112,358,27,103.27,18.58,17.95,15.89,1.43,"1,403.9"
894,삼아제약,"16,700",400,-2.34%,"1,000","9,413","17,050","17,050","16,550","16,700","16,750",158,"21,775","3,895","2,702","6,370",4.54,"1,064",537,"1,821",158,39,-25.02,1,28,300,-62.20,596.43,0.07,0.07,0.61,"2,546.7"
895,이건홀딩스,"4,705",65,+1.40%,"1,000","119,421","4,635","4,720","4,575","4,700","4,705",555,"148,605","2,904","12,611","22,585",0.95,"1,063","4,135","6,453","3,678",75,-12.07,9,366,70,-54.78,12.86,-0.12,0.14,0.65,534.9
896,한국테크놀로지,857,10,-1.15%,500,"3,168,999",867,934,842,856,857,"2,791","775,462","88,264","20,445","123,958",0.93,"1,062","3,231","1,924","1,572",52,49.43,-117,-196,0,222.46,-4.37,-53.33,-6.50,2.85,-24.7
897,율호,"2,030",35,+1.75%,500,"485,443","2,000","2,050","1,985","2,025","2,030",984,"262,915","63,101","82,539","52,120",0.86,"1,058",832,611,334,15,30.50,11,54,0,-2.74,37.59,4.58,1.74,2.59,37.1
898,이화공영,"5,330",50,+0.95%,500,"191,918","5,280","5,390","5,210","5,330","5,340","1,019","1,641,584","16,901","10,947","19,806",0.99,"1,056","1,532",863,436,8,10.72,3,-70,10,521.77,-76.14,0.71,0.35,2.57,294.1
899,상보,"1,775",5,-0.28%,500,"393,982","1,790","1,795","1,745","1,775","1,780",694,"654,301","98,802","98,689","59,181",1.23,"1,050","1,301","1,112",774,67,10.06,32,7,0,"14,096.35",253.57,10.21,2.99,2.11,59.4
900,코퍼스코리아,"2,930",10,-0.34%,100,"67,375","2,935","2,950","2,875","2,925","2,930",195,"66,093","18,128","11,847","35,756",0.34,"1,048",217,504,122,54,-0.43,21,61,10,45.42,48.03,6.18,4.82,2.02,"1,114.7"
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
901,한라IMS,"5,940",70,+1.19%,500,"31,607","5,930","5,940","5,780","5,940","5,950",185,"23,560","2,113","7,108","17,617",3.43,"1,046",543,"1,298",486,21,12.22,33,175,67,77.10,33.94,4.06,2.71,1.14,"1,387.0"
902,아이티센,"5,240",80,-1.50%,500,"767,089","5,350","5,420","5,220","5,240","5,260","4,077","795,342","43,594","16,283","19,907",2.21,"1,043","22,751","5,419","3,208",146,48.28,31,210,N/A,-42.22,24.95,14.09,0.67,1.87,466.3
903,현우산업,"5,770",250,-4.15%,500,"1,535,085","5,860","5,970","5,720","5,760","5,770","8,904","5,348,162","81,042","24,587","18,033",1.38,"1,041","1,529","1,741",988,1,-9.23,11,18,100,-98.81,320.56,1.49,0.66,1.21,894.9
904,현대공업,"6,780",110,-1.60%,500,"53,363","6,940","6,940","6,750","6,780","6,810",364,"537,036","17,299","12,240","15,340",1.13,"1,040","2,098","1,632",495,127,25.87,111,779,132,277.15,8.70,10.33,7.30,0.85,"1,421.6"
905,파라텍,"2,070",70,+3.50%,200,"336,930","1,995","2,090","1,955","2,070","2,075",682,"207,894","8,488","35,620","50,135",0.72,"1,038","1,150","1,145",518,40,-9.20,84,-191,0,110.87,-10.84,15.01,7.05,1.42,678.4
906,제이스텍,"7,100",30,+0.42%,500,"73,233","7,200","7,200","6,860","7,090","7,100",514,"110,631","3,199","6,508","14,598",0.86,"1,036","1,144","1,467",321,-103,-9.81,-146,-102,50,"-2,673.86",-69.61,-11.60,-9.73,0.85,"1,489.1"
907,프리시젼바이오,"9,100",0,0.00%,500,"15,797","9,120","9,200","8,990","9,080","9,100",143,"19,658","1,802","2,595","11,386",0.00,"1,036",87,423,51,-17,39.97,-50,-206,0,34.82,-44.17,-20.41,-15.59,2.92,564.8
908,뉴인텍,"3,435",65,-1.86%,500,"352,674","3,460","3,495","3,415","3,430","3,435","1,211","520,658","79,292","7,253","30,045",1.86,"1,032",576,523,248,7,5.85,4,17,N/A,165.70,202.06,1.46,0.78,3.66,85.6
909,큐캐피탈,580,7,-1.19%,500,"895,466",587,591,579,580,581,522,"1,403,361","276,738","54,538","177,898",2.52,"1,032",212,"1,456",163,37,-14.02,22,22,0,143.71,26.36,1.87,1.61,0.73,56.1
910,베뉴지,"2,140",0,0.00%,500,"28,596","2,140","2,150","2,115","2,130","2,140",61,"43,585","26,238","24,957","48,200",0.75,"1,031",491,"5,783","2,795",38,-16.77,102,873,30,-37.89,2.45,3.35,1.76,0.29,816.3
911,파이오링크,"15,000",0,0.00%,500,"61,627","15,500","15,750","14,950","15,000","15,100",942,"34,887","4,402","6,616","6,856",2.76,"1,028",398,707,186,65,13.43,107,"1,778",150,56.92,8.44,23.54,17.21,1.73,"1,457.0"
912,삼현철강,"6,500",130,+2.04%,500,"158,411","6,310","6,620","6,310","6,500","6,520","1,027","116,192","3,423","9,428","15,703",2.40,"1,021","3,221","2,121",361,331,43.23,254,"1,617",300,284.10,4.02,15.37,12.80,0.57,"1,968.9"
913,TS트릴리온,"1,100",70,-5.98%,100,"3,762,459","1,170","1,170","1,065","1,100","1,105","4,170","8,815,644","242,584","186,999","92,679",0.37,"1,019",616,412,206,37,-12.51,-23,-25,6,-23.83,-44.00,-13.73,-6.14,5.55,339.9
914,아이엘사이언스,"4,530",115,-2.48%,100,"40,263","4,645","4,645","4,500","4,530","4,545",184,"69,295","11,453","3,347","22,436",1.87,"1,016",176,402,306,-51,N/A,-49,-132,0,N/A,-34.32,N/A,N/A,11.71,280.6
915,에스코넥,"1,535",15,-0.97%,200,"148,293","1,570","1,575","1,520","1,530","1,535",228,"175,260","43,297","32,052","66,168",1.68,"1,016","1,852","1,644","1,126",-276,-27.24,-426,-355,0,-87.34,-4.32,-59.88,-26.12,1.88,429.9
916,폴라리스웍스,"1,765",40,+2.32%,100,"437,171","1,705","1,800","1,705","1,760","1,765",772,"375,173","47,052","169,866","57,522",0.71,"1,015",81,418,166,-40,47.81,-39,-117,0,30.08,-15.09,-24.02,-11.18,3.76,410.6
917,해성옵틱스,886,11,-1.23%,500,"608,913",890,901,877,886,888,540,"397,034","43,848","143,481","114,442",0.39,"1,014","2,122","1,178","1,011",-404,-39.20,-478,-901,0,"-4,908.77",-0.98,-124.13,-31.40,1.77,-9.8
918,동아엘텍,"9,480",90,-0.94%,500,"14,998","9,570","9,570","9,450","9,470","9,480",142,"23,140","7,665","2,268","10,663",3.17,"1,011","1,620","2,620",509,138,-20.17,106,162,150,-30.58,58.52,5.66,3.99,0.55,"2,993.3"
919,엔바이오니아,"13,150",0,0.00%,500,"38,287","13,150","13,200","12,800","13,150","13,200",496,"37,840","7,505","22,202","7,683",3.19,"1,010",82,292,92,-10,-15.74,-19,-306,0,-174.08,-42.97,-9.37,-6.57,5.16,421.7
920,바른손이앤에이,"1,355",40,-2.87%,500,"427,511","1,370","1,390","1,345","1,350","1,355",582,"1,724,514","135,366","52,487","74,440",2.00,"1,009",152,"1,048",320,-24,-10.42,-76,25,0,86.49,54.20,-10.52,-7.28,1.12,134.4
921,정산애강,"1,945",15,+0.78%,500,"386,314","1,940","1,960","1,900","1,945","1,950",747,"285,329","56,910","79,143","51,795",2.73,"1,007",590,969,112,55,-17.31,25,58,N/A,-46.26,33.53,2.98,2.63,1.13,233.2
922,iMBC,"4,380",80,-1.79%,500,"59,140","4,430","4,460","4,330","4,380","4,415",260,"79,726","10,275","11,057","23,000",0.63,"1,007",437,695,142,11,-15.17,13,80,N/A,-35.23,54.75,2.06,1.91,1.82,363.8
923,이랜시스,"3,465",65,-1.84%,100,"150,512","3,525","3,525","3,440","3,465","3,475",522,"198,511","29,975","10,812","29,026",0.78,"1,006",612,515,228,43,16.94,34,189,40,3.81,18.33,12.79,6.90,2.79,"1,057.8"
924,씨엔알리서치,"1,895",15,-0.79%,100,"31,857","1,910","1,910","1,860","1,895","1,900",60,"66,931","25,980","14,150","52,999",0.09,"1,004",0,148,19,0,N/A,0,53,0,N/A,35.75,N/A,N/A,N/A,"1,744.8"
925,TJ미디어,"7,200",470,-6.13%,500,"1,945,636","7,680","7,700","7,140","7,200","7,230","14,350","3,995,331","280,621","19,981","13,932",1.64,"1,003",556,"1,058",290,-27,-26.24,-25,-22,0,-701.40,-327.27,-3.17,-2.32,1.28,"1,007.9"
926,소프트센,"2,680",25,+0.94%,500,"1,487,201","2,650","2,750","2,650","2,680","2,685","4,023","2,273,002","48,358","112,763","37,381",9.81,"1,002",789,705,281,40,N/A,9,384,0,N/A,6.98,N/A,N/A,1.91,108.1
927,YBM넷,"6,140",160,-2.54%,500,"105,858","6,300","6,300","6,060","6,140","6,150",653,"136,739","20,897","6,279","16,313",0.94,"1,002",526,764,360,-12,-12.44,-16,153,N/A,-145.78,40.13,-3.91,-2.12,2.29,481.4
928,오픈베이스,"3,185",50,-1.55%,500,"836,993","3,215","3,275","3,175","3,185","3,190","2,687","2,335,720","95,852","17,290","31,422",4.56,"1,001","1,556","1,448",695,37,-1.15,26,214,15,58.07,14.88,3.83,1.89,1.46,314.3
929,TS인베스트먼트,"2,555",25,+0.99%,500,"183,525","2,590","2,590","2,485","2,555","2,560",465,"168,710","12,775","49,186","39,126",1.70,"1,000",158,579,132,101,35.26,78,213,17,81.01,12.00,20.55,14.97,1.72,267.8
930,에스씨디,"2,060",15,+0.73%,500,"917,591","2,055","2,110","2,000","2,055","2,060","1,892","1,706,811","116,813","105,877","48,330",53.75,996,"1,908","1,560",526,52,9.09,38,144,20,49.94,14.31,3.68,2.54,0.92,332.4
931,한송네오텍,"1,725",35,-1.99%,100,"1,460,899","1,755","1,790","1,720","1,720","1,725","2,559","2,398,006","325,435","67,718","57,689",1.09,995,193,485,114,4,N/A,-6,-25,0,N/A,-69.00,N/A,N/A,2.42,671.0
932,EG,"12,000",300,-2.44%,"1,000","161,230","12,500","12,700","11,900","12,000","12,050","1,968","57,446","13,395","4,248","8,287",2.55,994,451,"1,335",857,-65,-32.97,-68,436,0,-534.39,27.52,-10.36,-6.42,1.79,294.1
933,RF머트리얼즈,"12,350",100,-0.80%,500,"16,366","12,450","12,450","12,200","12,300","12,350",201,"57,051","9,988","5,204","8,048",0.48,994,182,586,262,-6,N/A,-2,-107,0,N/A,-115.42,N/A,N/A,2.84,"1,513.8"
934,에이치시티,"14,200",350,+2.53%,500,"62,411","13,850","14,350","13,750","14,150","14,200",880,"43,898","10,768","13,090","6,996",7.49,993,534,846,263,104,12.56,104,"1,659",54,44.81,8.56,19.16,12.94,1.49,"1,628.1"
935,아이윈,"2,580",80,-3.01%,500,"2,574,697","2,670","2,670","2,520","2,575","2,580","6,624","3,910,826","93,174","72,918","38,497",2.08,993,852,961,509,32,-10.71,20,100,51,-14.21,25.80,4.13,2.11,1.24,707.9
936,디케이락,"11,750",50,+0.43%,500,"30,049","11,700","11,800","11,550","11,700","11,750",351,"31,503","15,151","17,016","8,450",1.25,993,712,"1,465",551,25,N/A,-1,91,150,N/A,129.12,N/A,N/A,1.05,"2,061.2"
937,브레인즈컴퍼니,"24,150",250,-1.02%,500,"15,069","24,400","24,500","23,850","24,150","24,200",363,"14,802","2,916","2,127","4,109",0.26,992,148,281,42,39,14.43,37,"1,116",0,151.98,21.64,17.49,15.22,2.68,"1,226.1"
938,휴비츠,"8,340",60,-0.71%,500,"19,407","8,400","8,410","8,280","8,340","8,350",162,"77,756","5,191","3,116","11,883",6.86,991,701,"1,555",708,69,-20.34,-30,"1,161",100,-41.48,7.18,-3.27,-1.97,0.99,"1,399.0"
939,인성정보,"2,525",65,-2.51%,500,"355,424","2,580","2,595","2,525","2,525","2,535",905,"526,795","74,500","21,862","39,215",0.96,990,"2,420","1,826","1,371",29,-1.89,-67,36,0,-16.20,70.14,-16.13,-3.65,1.39,324.1
940,골드퍼시픽,"1,075",25,-2.27%,500,"856,104","1,105","1,105","1,060","1,075","1,080",922,"694,085","260,935","115,784","92,016",1.76,989,143,714,117,7,26.60,-15,-13,0,120.02,-82.69,-3.71,-2.08,1.26,80.9
941,마이크로디지탈,"13,550",550,-3.90%,500,"26,215","14,250","14,250","13,500","13,550","13,750",359,"33,678","6,191","5,469","7,262",1.01,984,23,208,132,-105,-41.67,-105,"-1,425",0,-64.98,-9.51,-82.28,-47.59,7.95,98.8
942,삼보모터스,"5,220",80,-1.51%,500,"35,041","5,300","5,300","5,190","5,220","5,240",183,"72,361","9,142","7,027","18,824",0.00,983,"9,416","7,929","5,943",162,0.23,-112,"1,043",0,251.36,5.00,-3.12,-1.47,0.41,"2,305.1"
943,소룩스,"11,900",250,-2.06%,100,"94,707","12,150","12,350","11,750","11,850","11,900","1,129","219,434","27,540","18,327","8,257",0.75,983,576,666,236,51,-18.95,44,669,50,-26.13,17.79,14.05,7.75,2.14,"5,181.0"
944,지니언스,"10,400",250,-2.35%,500,"103,663","10,500","10,650","10,200","10,400","10,450","1,075","316,379","37,343","28,963","9,445",11.67,982,268,441,92,26,7.58,34,587,0,12.94,17.72,9.96,7.89,2.36,774.2
945,남화토건,"8,350",200,+2.45%,500,"21,725","8,100","8,350","8,100","8,310","8,350",178,"23,953","1,603","3,905","11,740",2.20,980,754,"1,714",284,46,40.33,65,956,100,173.09,8.73,4.79,3.91,0.67,"2,255.5"
946,와이더플래닛,"14,200",400,-2.74%,500,"23,578","14,550","14,550","13,950","14,200","14,250",333,"29,682","5,558","4,042","6,901",0.31,980,290,75,91,-40,-16.87,-41,-712,0,-66.00,-19.94,"-1,204.45",-41.87,3.79,-168.8
947,넥스트아이,"1,250",10,+0.81%,100,"499,383","1,230","1,255","1,220","1,245","1,250",619,"656,051","189,250","227,871","78,321",33.11,979,348,"1,661",455,-104,-37.98,419,550,17,-532.96,2.27,43.56,24.59,0.81,"1,399.3"
948,엠피대산,781,25,+3.31%,100,"7,655,032",752,912,752,781,787,"6,528","417,458","103,075","15,508","125,282",0.35,978,771,649,275,-163,-29.84,-226,108,0,-560.59,7.23,-68.72,-28.73,2.04,45.1
949,인피니티엔티,973,0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"100,258",1.51,976,241,"1,243",690,67,18.35,-425,-360,0,-14.23,-2.70,-77.10,-37.54,1.19,50.5
950,옴니시스템,"2,095",25,-1.18%,500,"346,679","2,110","2,130","2,075","2,085","2,095",727,"464,852","43,222","76,727","46,449",3.47,973,983,"1,215",225,-8,4.54,-46,-190,N/A,59.09,-11.03,-4.76,-3.53,0.97,322.7
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
951,한일단조,"3,255",35,+1.09%,500,"3,341,714","3,225","3,310","3,160","3,250","3,255","10,821","4,003,340","61,126","99,106","29,891",0.48,973,"1,383","2,333","1,240",9,-2.11,-36,79,N/A,-83.63,41.20,-3.12,-1.54,0.92,601.6
952,디에이피,"4,275",25,+0.59%,500,"268,289","4,300","4,395","4,225","4,275","4,290","1,151","336,554","12,732","5,386","22,745",1.06,972,"3,013","2,235","1,187",82,11.41,50,192,N/A,909.31,22.27,4.89,2.23,0.70,990.8
953,동양파일,"4,850",420,+9.48%,500,"1,063,545","4,570","5,390","4,425","4,850","4,860","5,288","31,547","4,074","4,286","20,000",0.90,970,695,"1,260",80,82,48.09,24,119,N/A,301.94,40.76,2.04,1.92,0.82,"1,080.0"
954,이삭엔지니어링,"11,700",100,-0.85%,500,"15,421","11,800","11,950","11,600","11,650","11,700",181,"37,899","13,043","4,198","8,289",0.27,970,448,327,149,53,36.89,47,770,0,58.43,15.19,30.54,14.07,2.21,"8,030.9"
955,KCI,"8,600",40,-0.46%,500,"12,330","8,530","8,640","8,480","8,560","8,600",105,"21,145","1,946","1,117","11,270",1.35,969,733,845,99,141,5.18,106,746,200,-2.79,11.53,15.09,12.96,1.16,"1,299.6"
956,윌링스,"19,250","2,950",-13.29%,500,"557,848","21,700","21,950","19,050","19,200","19,250","11,332","120,216","17,868","45,234","5,021",0.31,967,632,442,80,-1,47.51,3,-54,80,-103.16,-356.48,0.88,0.69,2.57,"1,367.2"
957,램테크놀러지,"7,160",70,-0.97%,500,"126,038","7,230","7,250","7,080","7,160","7,170",900,"214,505","13,679","8,480","13,423",2.77,961,428,645,255,26,-1.50,25,273,0,-41.87,26.23,6.68,3.79,2.22,490.2
958,에이팩트,"5,200",30,-0.57%,500,"13,031","5,220","5,230","5,150","5,200","5,210",68,"23,683","8,165","5,963","18,476",3.12,961,496,"1,304",632,65,5.95,67,176,0,-19.87,29.55,10.41,5.17,1.38,666.2
959,유성티엔에스,"3,070",15,+0.49%,500,"66,007","3,070","3,130","3,020","3,065","3,070",202,"58,975","28,532","3,851","31,279",0.38,960,"2,941","4,655","2,011",35,-17.87,564,"1,526",15,-52.54,2.01,22.19,13.08,0.30,"1,765.1"
960,비투엔,"3,180",15,-0.47%,100,"84,371","3,200","3,250","3,030","3,130","3,180",263,"73,798","19,540","5,386","30,181",0.14,960,0,99,9,0,N/A,1,167,0,47.98,19.04,0.71,0.64,N/A,"1,794.0"
961,대림제지,"10,650",50,-0.47%,500,"22,650","10,700","10,750","10,500","10,600","10,650",239,"24,648","12,110","5,331","9,000",3.18,958,"1,287","2,422",571,164,21.56,131,"2,188",75,176.09,4.87,7.73,5.55,0.48,"2,766.2"
962,지니틱스,"2,680",20,-0.74%,100,"230,536","2,670","2,690","2,625","2,675","2,680",613,"338,612","21,106","22,751","35,746",0.81,958,404,417,115,16,-26.48,-3,17,0,-71.36,157.65,-0.87,-0.61,2.91,735.1
963,에스에이티이엔지,"4,705",25,-0.53%,100,"28,942","4,745","4,745","4,600","4,690","4,705",135,"61,687","2,907","15,001","20,346",2.04,957,0,98,16,0,N/A,0,138,0,N/A,34.09,N/A,N/A,2.48,"1,808.0"
964,시스웍,881,5,-0.56%,100,"773,566",890,890,876,880,881,681,"1,450,136","135,845","92,250","108,578",0.46,957,196,956,366,1,31.73,23,-85,0,-89.11,-10.36,4.69,3.17,1.27,708.1
965,효성오앤비,"11,250","1,510",+15.50%,500,"14,562,384","10,100","12,650","10,100","11,250","11,300","170,601","1,137,628","132,281","112,969","8,490",0.50,955,301,850,113,16,2.90,23,339,N/A,-22.12,33.19,3.59,2.92,1.31,"1,612.3"
966,비엠티,"11,700",100,+0.86%,500,"35,132","11,800","11,800","11,500","11,650","11,700",408,"24,259","12,598","24,932","8,147",1.29,953,896,"1,479",748,67,20.52,40,125,150,5.76,93.60,5.58,3.02,1.16,"1,725.3"
