N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
84,아모레G,"48,000","1,000",-2.04%,500,"65,575","49,000","49,250","47,950","47,950","48,000","3,174","102,416","9,489","3,077","82,458",15.88,"39,580","49,301","77,887","15,167","1,507",-21.55,220,"1,781",230,-69.76,26.95,0.31,0.27,1.28,"7,107.1"
85,쌍용C&E,"7,720",50,-0.64%,100,"205,547","7,780","7,790","7,680","7,710","7,720","1,587","380,844","82,594","78,391","503,860",3.15,"38,898","14,708","33,268","16,371","2,502",-4.40,"1,382",409,440,9.14,18.85,7.92,4.13,2.28,"3,389.3"
86,GS,"41,800",100,+0.24%,"5,000","124,365","41,600","42,100","41,400","41,750","41,800","5,194","256,153","9,087","24,610","92,915",19.35,"38,839","154,442","244,768","137,203","9,206",-13.17,"-1,878","11,022","1,900",-54.72,3.79,-2.82,-0.76,0.41,"2,326.4"
87,팬오션,"7,230",240,+3.43%,"1,000","10,608,272","6,990","7,300","6,920","7,150","7,160","75,910","10,909,984","191,261","225,882","534,570",12.74,"38,649","24,972","46,593","18,527","2,252",1.19,907,582,50,7.23,12.42,3.25,1.99,1.15,424.8
88,두산밥캣,"38,250",100,-0.26%,500,"47,174","38,500","38,900","38,050","38,250","38,300","1,834","152,582","5,418","4,573","100,249",25.34,"38,295","42,821","69,606","28,868","3,939",-5.05,"2,475","3,655",0,-17.43,10.45,6.15,3.62,0.92,"9,146.4"
89,GS건설,"44,350",50,-0.11%,"5,000","273,058","44,050","44,550","43,850","44,300","44,350","12,088","900,949","16,717","36,884","85,581",26.26,"37,955","101,229","137,707","94,586","7,504",-2.82,"3,297","4,106","1,200",-2.20,10.80,7.68,2.45,0.83,964.4
90,한국항공우주,"38,650","1,000",+2.66%,"5,000","1,219,273","37,650","38,800","37,450","38,700","38,750","46,562","962,039","21,453","148,053","97,475",14.10,"37,595","110,024","638,697","585,526","6,780",65.30,"5,078","10,623","2,200",30.99,3.96,9.89,0.94,0.63,"1,059.7"
91,삼성증권,"42,100",700,-1.64%,"5,000","158,633","42,800","42,800","42,000","42,050","42,100","6,693","188,851","34,873","4,464","89,300",30.23,"37,577","28,251","51,591","39,248","1,395",-9.16,723,147,200,-49.37,262.24,6.39,1.52,3.00,149.6
92,삼성카드,"32,250",450,-1.38%,"5,000","29,515","32,500","32,800","32,250","32,250","32,300",955,"104,816","10,590","5,407","115,859",7.32,"37,364","33,671","233,989","162,793","5,343",2.24,"3,988","4,054","1,800",18.81,7.96,5.69,1.76,0.47,"1,123.7"
93,이마트,"134,000","3,000",-2.19%,"5,000","119,455","137,500","137,500","133,000","133,500","134,000","16,119","255,898","28,669","20,148","27,876",32.78,"37,354","220,330","223,404","118,438","2,372",15.58,"3,626","49,697","2,000",57.42,2.70,4.05,1.67,0.36,"5,243.3"
94,오리온,"90,100","2,300",-2.49%,500,"161,866","93,100","94,000","90,000","90,100","90,200","14,958","83,059","15,639","1,946","39,536",37.08,"35,662","22,298","26,654","7,679","3,761",10.21,"2,746","6,014",750,14.82,15.00,15.50,10.73,1.68,"6,173.3"
95,한진칼,"52,400",200,-0.38%,"2,500","30,743","52,700","52,900","52,200","52,400","52,500","1,614","75,247","13,898","6,353","66,761",14.69,"34,983","4,088","34,886","18,243","-2,211",-66.03,"-3,415",-878,0,"-5,597.63",-59.79,-19.55,-11.05,2.52,466.6
96,NH투자증권,"11,700",200,-1.68%,"5,000","229,898","11,850","11,850","11,700","11,700","11,750","2,704","589,683","174,813","197,733","297,034",18.00,"34,753","127,678","627,384","569,356","7,873",10.99,"5,769","2,724",700,36.82,4.30,10.32,1.02,0.54,279.9
97,한전기술,"90,900","1,700",-1.84%,200,"801,205","92,600","93,200","89,300","91,600","91,700","73,260","2,181,414","16,325","17,047","38,220",2.23,"34,742","4,317","7,003","2,012",296,N/A,202,266,282,N/A,341.73,N/A,N/A,7.00,"6,568.5"
98,한미약품,"262,500","3,500",-1.32%,"2,500","6,569","266,000","266,000","262,000","262,500","263,000","1,731","14,790","2,252",899,"12,318",13.48,"32,335","10,759","18,820","10,501",490,-3.39,173,"6,278",481,-52.85,41.81,1.65,0.91,4.08,"2,526.0"
99,현대미포조선,"80,800",900,+1.13%,"5,000","167,051","79,900","81,600","78,900","80,700","80,800","13,412","323,566","7,209","18,646","39,942",10.80,"32,273","27,920","35,990","12,315",367,-6.75,-123,"-3,849",N/A,-60.39,-20.99,-0.84,-0.35,1.43,943.8
100,현대차2우B,"88,100","1,300",-1.45%,"5,000","28,134","89,000","89,100","87,600","88,100","88,200","37,343","5,704,041","75,851","74,715","211,600",0.25,"32,174",N/A,N/A,N/A,N/A,N/A,N/A,"19,734",N/A,N/A,4.47,N/A,N/A,0.31,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
101,TIGER 차이나전기차SOLACTIVE,"15,200",335,-2.16%,0,"2,430,848","15,535","15,565","15,195","15,200","15,205","37,404","5,704,041","68,939","80,979","211,600",0.25,"32,163",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,호텔신라,"80,900",200,+0.25%,"5,000","135,455","80,700","81,000","80,300","80,800","80,900","10,950","217,375","25,596","36,463","39,248",14.69,"31,752","31,881","28,938","22,699","-1,853",-44.24,"-2,833","-2,605",200,-162.62,-31.06,-36.74,-8.83,5.43,269.2
103,현대오토에버,"114,500",500,+0.44%,500,"58,059","113,500","115,500","111,500","114,000","114,500","6,605","130,287","21,717","19,677","27,424",2.05,"31,400","15,626","10,770","5,146",868,-0.59,608,"2,755",750,8.23,41.56,11.09,5.78,2.33,"5,251.8"
104,롯데지주,"29,750",150,+0.51%,200,"42,530","29,700","29,800","29,450","29,700","29,750","1,262","91,498","17,157","33,322","104,909",7.81,"31,210","90,866","166,800","88,489","1,562",2.60,"-2,389","1,919","1,000",-10.64,15.50,-3.03,-1.48,0.30,"42,551.9"
105,DB하이텍,"69,800",900,-1.27%,"5,000","372,131","70,300","70,700","69,200","69,800","69,900","25,965","711,191","73,371","31,139","44,399",23.49,"30,983","16,429","26,951","16,624",929,6.27,"1,660","4,787",350,32.02,14.56,23.07,14.64,3.09,293.6
106,한화시스템,"16,400",450,+2.82%,"5,000","751,253","16,100","16,400","15,950","16,300","16,350","12,189","690,866","86,222","192,514","188,919",2.37,"30,946","9,359","11,786","3,840","2,393",15.92,936,825,205,8.28,19.82,9.35,3.67,1.38,88.0
107,CJ대한통운,"133,000","1,500",+1.14%,"5,000","44,678","131,500","134,500","131,000","133,000","133,500","5,938","77,408","10,400","20,388","22,812",20.71,"30,226","107,811","96,435","56,036","3,253",3.51,"1,426","1,291",0,5.91,102.63,3.89,1.52,0.76,"2,670.2"
108,한미사이언스,"44,000",950,-2.11%,500,"74,446","45,050","45,050","43,900","43,950","44,000","3,283","107,134","13,785","4,850","68,624",2.52,"30,194","8,574","9,232","2,645",325,4.99,226,789,192,-14.44,55.77,3.47,2.46,4.29,"2,059.3"
109,KCC,"327,000","5,000",-1.51%,"5,000","33,379","332,500","335,000","327,000","327,500","328,000","11,016","57,538","2,881","1,382","8,886",10.76,"29,059","50,836","123,476","71,016","1,338",86.93,"5,609","79,227","5,700",0.48,4.13,12.79,5.16,0.49,"12,809.9"
110,대우건설,"6,940",160,+2.36%,"5,000","4,637,277","6,770","6,990","6,720","6,920","6,930","31,969","5,857,758","111,524","486,156","415,623",10.66,"28,844","81,367","93,059","66,289","5,583",-5.95,"2,826","1,177",N/A,53.34,5.90,11.06,2.97,0.92,50.9
111,대우조선해양,"26,850",800,+3.07%,"5,000","790,523","26,050","27,250","26,050","26,800","26,850","21,051","1,407,571","19,186","51,409","107,291",4.72,"28,808","70,302","103,208","64,518","1,534",-15.89,866,"-13,792",N/A,-47.59,-1.95,2.27,0.80,1.12,128.0
112,BGF리테일,"163,500","2,000",-1.21%,"1,000","13,141","166,000","166,500","162,000","163,000","163,500","2,152","17,949","6,442","3,625","17,284",31.66,"28,173","61,813","23,712","16,743","1,622",3.96,"1,227","7,992","2,400",-17.51,20.40,18.60,5.40,3.68,"3,803.3"
113,한화에어로스페이스,"55,500","1,600",+2.97%,"5,000","659,478","53,600","55,800","53,200","55,600","55,700","36,040","779,569","14,194","74,400","50,630",19.04,"28,100","53,214","94,648","64,751","2,439",1.09,"1,647","5,509",600,47.65,10.07,4.78,1.81,0.99,750.6
114,GS리테일,"26,800",400,-1.47%,"1,000","143,939","27,200","27,250","26,700","26,800","26,850","3,878","254,897","52,435","15,339","104,718",8.07,"28,064","88,623","71,778","45,106","2,526",-1.61,"1,545","9,902",900,5.75,2.71,7.50,2.17,0.68,"2,908.2"
115,에스원,"72,400",100,-0.14%,500,"18,710","72,600","72,700","71,600","72,400","72,500","1,351","36,290","2,400","9,809","37,999",53.17,"27,511","22,233","19,067","5,225","2,045",3.34,"1,421","4,000","2,500",3.88,18.10,10.48,7.68,1.71,"7,984.1"
116,씨에스윈드,"64,700","1,700",+2.70%,500,"851,297","62,800","66,000","62,000","65,100","65,200","55,121","555,903","11,306","52,117","42,171",11.12,"27,201","9,691","8,807","4,371",976,21.23,336,"1,102",473,62.26,58.53,8.19,4.16,2.80,"4,963.2"
117,키움증권,"103,500","1,000",-0.96%,"5,000","44,023","104,500","106,000","102,500","103,500","104,000","4,563","72,799","11,143","23,800","26,220",25.66,"27,137","45,197","375,909","347,060","9,690",66.57,"7,062","34,774","3,000",104.56,2.98,27.63,2.29,0.73,"2,191.2"
118,동서,"27,150",150,-0.55%,500,"36,671","27,300","27,500","26,850","27,200","27,250",993,"40,659","8,288","4,245","99,700",2.82,"27,019","4,930","15,258","1,285",451,-2.44,"1,206","1,065",700,8.47,25.45,8.61,8.03,1.90,"2,584.2"
119,제일기획,"23,450",750,+3.30%,200,"326,765","22,900","23,500","22,750","23,400","23,450","7,594","214,402","23,120","69,521","115,041",31.49,"26,920","27,479","22,425","12,269","2,049",-19.69,"1,583","1,697",840,-0.44,13.79,16.11,7.04,2.17,"6,065.2"
120,포스코인터내셔널,"21,550",100,+0.47%,"5,000","534,449","21,450","21,800","21,250","21,550","21,600","11,550","1,623,617","90,276","111,471","123,375",7.00,"26,526","214,724","83,280","51,672","4,745",-12.08,"2,295","2,474",700,-21.62,8.69,7.69,2.66,0.78,416.0
121,OCI,"109,000","1,000",-0.91%,"5,000","192,118","109,500","112,500","109,000","109,500","110,000","21,171","361,273","39,114","93,100","23,849",15.05,"25,996","20,025","44,372","20,515",-861,-23.13,"-2,512","8,387",0,52.30,13.00,-9.89,-5.43,0.93,"1,760.6"
122,신세계,"264,000",0,0.00%,"5,000","25,262","264,000","265,000","260,500","263,000","263,500","6,633","58,214","4,391","6,371","9,845",25.21,"25,991","47,693","127,691","77,119",885,-25.41,-691,"26,599","1,500",-81.09,9.93,-2.81,-0.54,0.70,"6,370.6"
123,한화생명,"2,985",35,-1.16%,"5,000","819,473","3,000","3,005","2,970","2,980","2,985","2,445","2,048,776","172,316","89,063","868,530",7.82,"25,882","262,231","1,487,748","1,348,307","3,767",4.98,"2,412",881,30,662.65,3.38,1.90,0.17,0.20,242.4
124,두산퓨얼셀,"39,150","1,200",-2.97%,100,"283,284","40,300","40,300","39,100","39,100","39,150","11,148","475,651","57,022","15,902","65,494",14.14,"25,641","4,618","7,902","2,776",260,108.82,142,50,0,33.59,783.00,4.18,2.21,6.24,"6,157.1"
125,DL이앤씨,"131,000",500,-0.38%,"5,000","80,048","131,500","132,500","130,500","131,500","132,000","10,534","197,081","15,406","46,046","19,359",22.24,"25,360",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.70,N/A
126,현대해상,"28,050",0,0.00%,500,"150,930","27,750","28,300","27,750","28,000","28,050","10,570","413,605","37,524","39,552","70,134",5.87,"25,038","22,563","32,978","22,235","1,985",10.87,866,734,750,124.91,48.64,8.23,0.69,0.44,"10,749.4"
127,하이트진로,"35,700",0,0.00%,"5,000","294,795","36,050","36,300","35,550","35,700","35,750","4,244","440,325","12,132","32,913","89,400",27.21,"25,032","177,102","491,941","443,894","2,868",5.13,"3,319","4,281","1,000",-27.47,6.54,7.13,2.64,2.29,214.3
128,BNK금융지주,"7,630",70,-0.91%,"5,000","764,187","7,660","7,720","7,590","7,620","7,630","5,831","969,823","156,201","47,866","325,935",40.02,"24,869","52,124","1,141,569","1,045,306","7,482",-1.27,"5,626","2,501",320,-7.27,3.05,6.11,0.51,0.27,491.1
129,한솔케미칼,"218,000","5,000",-2.24%,"5,000","27,488","222,000","222,000","216,000","217,500","218,500","5,998","63,344","4,896","1,240","11,335",41.51,"24,654","6,193","9,992","3,769","1,519",13.77,"1,301","12,818","1,800",36.69,16.97,24.50,13.42,3.62,887.8
130,롯데쇼핑,"86,400",800,-0.92%,"5,000","32,307","86,900","87,300","86,200","86,500","86,600","2,798","61,958","5,286","3,811","28,289",11.13,"24,413","161,844","328,294","217,406","3,461",-8.16,"-6,866","-9,408","2,800",-19.12,-9.17,-7.70,-2.06,0.23,"9,014.8"
131,CJ,"83,100","1,800",-2.12%,"5,000","23,859","84,400","84,600","83,000","83,100","83,200","1,990","42,296","7,096",740,"29,177",17.65,"24,246","319,991","400,250","246,287","13,903",-5.27,"2,040","1,154","2,000",-7.87,72.01,1.89,0.51,0.54,"2,567.7"
132,한화,"31,000",350,-1.12%,"5,000","145,323","31,350","31,350","30,800","31,100","31,150","4,502","200,412","23,702","13,147","74,959",15.99,"23,275","509,265","1,911,783","1,726,711","15,820",1.02,"7,405","5,912",700,40.54,5.25,4.79,0.40,0.59,873.4
133,효성첨단소재,"507,000","3,000",-0.59%,"5,000","36,344","511,000","519,000","500,000","507,000","508,000","18,464","76,231","6,601","1,886","4,480",8.31,"22,713","23,946","23,766","19,955",342,-21.58,68,"47,930",0,-78.39,10.58,0.03,0.28,4.16,"1,262.5"
134,SK케미칼,"124,500","4,000",-3.11%,"5,000","44,422","127,000","127,500","124,000","124,000","124,500","5,552","63,909","14,931","7,058","17,621",18.36,"21,992","27,853","41,974","28,512",821,13.26,224,287,N/A,129.32,70.21,2.84,0.54,1.58,73.3
135,현대로템,"20,100",50,-0.25%,"5,000","335,579","20,100","20,350","19,850","20,200","20,250","6,731","497,022","77,350","72,713","109,142",3.69,"21,938","12,147","21,200","11,610","1,063",9.15,"2,552","2,098","1,334",157.76,59.34,30.49,12.00,1.24,"1,375.2"
136,만도,"46,500","1,350",-2.82%,"1,000","211,623","47,450","47,550","46,500","46,600","46,650","9,919","488,170","32,558","14,258","46,957",19.87,"21,788","55,635","49,383","32,288",887,-6.99,139,"4,747",0,-59.42,9.77,0.37,0.29,1.14,"2,819.8"
137,녹십자,"186,000","1,000",+0.54%,"5,000","31,556","185,000","187,000","183,000","185,500","186,000","5,837","100,171","5,781","5,652","11,687",22.66,"21,737","15,041","21,514","8,821",503,10.83,893,"7,381","1,500",20.56,25.20,7.48,4.34,1.80,"1,872.7"
138,효성티앤씨,"499,000","6,000",+1.22%,"5,000","35,749","493,500","505,000","490,000","500,000","501,000","17,954","51,929","1,772","4,694","4,328",13.01,"21,573","51,616","28,241","21,088","2,666",-13.73,"1,683","163,234","5,000",-17.45,3.05,25.10,5.56,1.71,"2,919.9"
139,휠라홀딩스,"35,150",350,-0.99%,"1,000","278,783","35,250","35,650","34,650","35,050","35,100","9,821","556,959","24,732","10,324","60,752",42.61,"21,354","31,288","37,584","19,011","3,411",-9.32,"1,977","3,871",185,-27.54,9.08,10.94,5.25,1.29,"2,090.3"
140,현대차우,"87,100","1,100",-1.25%,"5,000","18,788","87,400","88,000","86,700","87,100","87,300","1,636","48,587","8,778","2,374","24,357",58.14,"21,239",N/A,N/A,N/A,N/A,N/A,N/A,"19,734",N/A,N/A,4.42,N/A,N/A,0.30,N/A
141,KODEX 레버리지,"19,905",625,-3.04%,0,"20,135,762","20,390","20,390","19,770","19,905","19,910","402,122","17,166,383","220,698","208,832","105,200",2.86,"20,940",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
142,TIGER 200,"36,545",595,-1.60%,0,"548,948","37,040","37,040","36,425","36,545","36,555","20,088","372,042","34,147","26,680","56,900",3.45,"20,808",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143,LG화학우,"266,000","6,500",-2.39%,"5,000","11,892","272,000","272,000","264,500","265,000","265,500","3,168","8,305","3,998",712,"7,689",71.91,"20,452",N/A,N/A,N/A,N/A,N/A,N/A,"38,376",N/A,N/A,6.93,N/A,N/A,0.97,N/A
144,두산,"121,000",500,+0.41%,"5,000","68,458","121,000","122,000","117,000","120,500","121,000","8,173","189,514","7,976","6,076","16,524",10.33,"19,914",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.25,1.07,"1,818.4"
145,TIGER 미국나스닥100,"75,400","1,405",-1.83%,0,"442,391","76,730","76,730","74,600","75,350","75,370","33,337","242,829","10,738","25,194","26,390",0.02,"19,911","169,693","301,176","224,081","2,750",-5.94,"-9,639","-1,736","2,000",-77.62,-69.41,-34.34,N/A,N/A,N/A
146,롯데정밀화학,"76,700","1,500",-1.92%,"5,000","68,020","77,600","79,000","76,400","76,900","77,000","5,255","117,080","6,435","2,726","25,800",20.63,"19,840","12,636","18,746","2,249","1,392",-3.63,"1,988","16,517","1,500",-26.59,4.66,12.65,10.84,0.99,"1,201.7"
147,KODEX 200선물인버스2X,"2,520",80,+3.28%,0,"143,025,293","2,455","2,540","2,455","2,515","2,520","358,685","148,624,920","35,157,061","35,045,205","784,500",4.27,"19,769",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148,솔루스첨단소재,"63,100",600,-0.94%,100,"112,304","63,800","64,800","62,800","63,200","63,300","7,136","273,804","22,712","10,966","30,590",6.34,"19,302","2,902","8,412","3,513",304,314.55,-110,-254,10,198.50,-248.43,-5.10,-1.65,7.74,"7,285.6"
149,대웅제약,"166,500","2,000",-1.19%,"2,500","33,786","168,500","168,500","164,000","166,000","166,500","5,614","46,880","5,594","8,834","11,587",7.43,"19,292","10,554","13,669","6,717",170,-5.21,241,996,600,-62.00,167.17,2.38,1.85,3.38,"1,912.2"
150,신풍제약,"36,300","1,200",+3.42%,500,"10,799,395","36,700","41,500","35,150","36,800","36,850","414,325","4,309,468","81,979","20,922","52,985",7.75,"19,048","1,978","4,871","1,128",78,4.23,50,6,100,40.05,"5,991.67",1.72,1.16,5.04,"1,341.6"
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
151,후성,"20,300",100,+0.50%,500,"976,202","20,350","20,550","20,050","20,300","20,350","19,911","4,703,781","178,133","178,310","92,607",7.07,"18,799","2,616","5,361","2,949",28,5.08,-13,297,0,-79.11,68.35,2.79,-0.25,7.61,363.4
152,농심,"307,000","1,000",-0.32%,"5,000","9,266","308,000","310,000","305,000","305,500","306,000","2,845","37,870","2,996","1,734","6,083",12.87,"18,674","26,398","27,255","6,766","1,603",12.62,"1,490","17,548","4,000",103.38,17.47,7.50,5.54,0.83,"6,975.6"
153,영원무역,"41,900",600,-1.41%,500,"60,074","42,550","42,750","41,550","41,900","41,950","2,522","105,926","12,468","2,803","44,311",28.33,"18,566","24,664","30,383","10,443","2,597",3.27,"1,824","5,202",500,9.27,8.06,8.03,5.94,0.85,"7,976.9"
154,현대백화점,"78,700",300,-0.38%,"5,000","30,135","78,900","78,900","78,200","78,600","78,700","2,373","89,345","5,891","6,062","23,402",18.20,"18,418","22,732","87,070","36,747","1,359",3.37,"1,051","6,611","1,000",-53.51,11.90,1.65,1.29,0.39,"3,680.7"
155,효성,"86,100",0,0.00%,"5,000","20,050","86,100","86,400","85,100","86,300","86,400","1,721","35,147","2,194","3,718","21,071",7.74,"18,142","27,826","44,297","19,154","1,388",-12.38,12,"18,374","5,000",-31.32,4.69,-2.26,0.02,0.67,"6,769.4"
156,한전KPS,"40,050",350,+0.88%,200,"479,557","40,000","40,650","39,400","40,250","40,300","19,215","1,102,824","9,738","26,468","45,000",6.72,"18,022","13,032","13,499","2,982","1,354",4.51,871,"2,685","1,146",-30.18,14.92,8.23,6.43,1.62,"11,592.9"
157,대웅,"30,950",50,+0.16%,500,"36,593","30,850","31,050","30,000","30,900","30,950","1,127","56,157","4,168","7,450","58,142",4.38,"17,995","13,553","18,375","7,206",981,-0.76,"1,184","1,816",100,-7.80,17.04,15.10,6.75,1.84,"2,502.5"
158,한샘,"75,600","1,500",-1.95%,"1,000","42,077","77,100","77,100","75,300","75,400","75,500","3,202","138,082","6,042","1,287","23,534",16.43,"17,792","20,675","12,295","6,006",931,21.73,668,"3,399","1,300",66.94,22.21,10.83,5.50,2.01,"3,299.7"
159,KODEX MSCI Korea TR,"11,720",165,-1.39%,0,"186,142","11,860","11,860","11,675","11,725","11,730","2,182","724,468","25,906","31,325","149,500",3.80,"17,521",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
160,아이에스동서,"56,100","1,000",+1.81%,500,"86,619","55,300","56,200","54,800","55,900","56,100","4,826","159,178","8,938","16,881","30,893",4.07,"17,331","12,004","36,215","22,315","2,090",55.78,"1,416","1,746","1,000",192.50,32.13,10.92,4.35,1.44,"7,555.8"
161,현대위아,"62,900",700,-1.10%,"5,000","76,932","63,600","63,600","62,500","62,900","63,000","4,847","300,690","21,715","4,474","27,195",7.35,"17,106","65,922","77,199","41,940",720,-9.88,537,"1,342",700,-29.41,46.87,1.96,0.74,0.51,"2,275.5"
162,한미반도체,"33,950",0,0.00%,200,"135,087","33,950","34,200","33,450","34,050","34,100","4,590","232,434","38,815","25,719","49,460",5.70,"16,792","2,574","3,270",699,666,113.82,501,"1,682",400,385.59,20.18,21.03,17.16,5.28,"2,069.2"
163,동원시스템즈,"57,000",700,+1.24%,"5,000","63,921","56,300","58,100","55,400","57,700","57,800","3,631","35,559","1,058","5,757","29,188",13.06,"16,637","10,785","12,558","6,394",977,3.47,616,"2,208",600,29.90,25.86,10.97,5.11,2.76,264.5
164,코오롱인더,"60,100","1,000",-1.64%,"5,000","76,792","61,000","61,500","60,000","60,100","60,200","4,647","133,003","17,451","4,253","27,519",19.93,"16,539","40,361","50,437","27,516","1,524",-8.42,"2,055","6,443","1,000",-11.86,9.34,9.70,3.98,0.74,"1,459.8"
165,LIG넥스원,"74,900","2,400",+3.31%,"5,000","455,819","71,300","75,700","71,200","75,100","75,200","33,646","669,708","9,189","34,909","22,000",6.85,"16,478","16,003","25,956","19,231",637,10.17,579,"4,290",900,252.03,17.46,8.86,2.36,2.21,453.4
166,동국제강,"17,200",150,+0.88%,"5,000","452,035","17,200","17,400","16,950","17,200","17,250","7,754","637,898","106,218","166,177","95,433",22.82,"16,414","52,062","54,185","32,823","2,947",-7.99,"1,947","7,959","1,450",19.97,6.41,3.94,1.74,0.41,"1,989.5"
167,LS,"50,900",950,+1.90%,"5,000","67,856","50,000","51,400","49,400","51,000","51,100","3,423","59,154","4,765","10,383","32,200",13.75,"16,390","104,443","116,605","72,120","4,192",2.88,695,"4,734",200,79.09,3.63,3.35,1.28,0.65,176.0
168,오뚜기,"438,000",500,-0.11%,"5,000","1,003","439,000","440,500","435,000","437,000","438,000",438,"2,570",543,232,"3,672",11.56,"16,083","25,959","23,393","8,974","1,984",10.01,"1,104","30,123","8,000",33.83,14.54,7.93,4.92,1.01,"8,657.4"
169,JB금융지주,"8,090",120,-1.46%,"5,000","162,787","8,210","8,210","8,090","8,090","8,100","1,329","255,010","60,123","20,351","196,983",41.98,"15,936","24,156","533,755","493,466","4,695",0.32,"3,908","2,425",374,-3.18,3.34,10.06,0.78,0.39,310.6
